source_ip,destination_ip,start_time,Network_Node_Text,source_port,destination_port,flags,site,asn,num_packets,num_bytes,Label
135.0777d.04511.237,135.b1d10.d1c38.67,1415753952,Car bombing in a Christian area of the city takes the life of a journalist who opposed Syrian hegemony.,51780,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.0777d.04511.237,135.b1d10.d1c38.59,1415322557,Four Iraqis killed in a blast by a suicidal Sunni.,33020,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.0777d.04511.237,135.b1d10.d1c38.68,1415667857,A convoy of civilian contractors is targeted by a Fedayeen suicide bomber who paves his way to Paradise with at least four dead bodies.,33035,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.60,135.0777d.04511.237,1415755341,"Suicidal religious extremist plows his car into a restaurant and detonates a blast that leaves at least twelve people dead, including children, and forty others maimed.",22,33021,"-A----,-AP---",45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.d1c38.60,1415700235,The Mujahideen abduct and later behead four members of two families.,33021,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.86,1415178974,"Thinking that they were a Christian family, Jihad gunmen spray the inside of a car with weapons fire, killing two parents and their three young children.",51515,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.9cfdf.95,135.0777d.04511.237,1415744041,A teacher is murdered by Islamic radicals.,22,32969,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.77,1415420395,"The Taliban invade the home of a civic educator, beat up his elderly father, then execute him.",48896,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.0777d.04511.237,135.b1d10.9cfdf.105,1415140945,"Five separate attacks by the Taliban, leave five people dead and at least five others injured.",32996,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.154,135.0777d.04511.237,1415753572,Ten Iraqis are slaughtered by a suicidal religious fanatic in a car bombing.  Twelve more are injured.,22,38623,-AP---,45c48,c4ca4,6,504,0
135.b1d10.9cfdf.77,135.0777d.04511.237,1415749598,al-Qaeda militants attack and kill fifteen Mauritanian soldiers in a remote area.  Nineteen others are injured.,22,48896,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.136,1415477473,Islamic fundamentalists assassinate a deputy mayor.,48820,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.226,1415146783,A man is murdered by Muslim radicals while leaving his tea shop.,51458,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.124,135.0777d.04511.237,1415747031,A man and his brother are shot to death in their shop by Muslim terrorists.,22,36757,-AP---,45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.9cfdf.124,1415692818,The Mujahideen abduct and kill two civilians.,36757,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.9cfdf.105,135.0777d.04511.237,1415755004,An Iraqi soldier is killed by a suicide bomber on a motorcycle.,22,32996,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.103,1415668305,A 59-year-old Buddhist plantation worker is captured and beheaded by militant Muslims.,32991,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.130,135.0777d.04511.232,1415764379,A teacher is murdered by fundamentalists.,22,55544,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,0
135.0777d.04511.232,135.b1d10.d1c38.130,1415764379,A civilian is abducted from his home and beheaded by the Mujahideen.,55544,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,1
135.b1d10.13fe9.88,135.0777d.04511.237,1415755355,"Islamic Jihad bomb an Israeli greenhouse, killing three, including a Chinese worker.",22,45601,-AP---,45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.d1c38.76,1415410874,Militants fighting for an Islamic state kill thirteen soldiers in a bombing attack on their truck.,48804,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.d1c38.115,135.0777d.04511.237,1415754120,Two Pakistani truck drivers are murdered by the Taliban.,22,36741,-AP---,45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.13fe9.117,1415754480,Militant Sunnis kill eighteen Iraqi civilians in a series of four suicide bombings and other attacks.,36827,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.13fe9.86,135.0777d.04511.237,1415753516,The 'Army of Ansar al-Sunna' ambushes a civilian truck convoy and slaughters seven drivers.,22,59308,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.125,1415753388,A Buddhist teenager is shot in the head by Muslim separatists.,38657,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.d1c38.80,135.0777d.04511.237,1415754284,The bodies of seventeen Iraqi Shiites are discovered bound and executed.  Some were beheaded.,22,51496,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.80,1415699531,Two Syrian security force personnel are shot by religious extremists as they are attempting an arrest.,51496,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.13fe9.88,1415751807,Seven Chechen police officers are killed when Mujahideen rebels fire a grenade launcher at their car.,45601,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.13fe9.86,1415699531,Two Iraqis are killed in a Jihad attack on their vehicle.,59308,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.9cfdf.146,135.0777d.04511.237,1415753063,A policeman and his brother are shot to death by Jihadis while riding in their car.,22,36817,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.13fe9.59,1415751737,"Two separate shooting attacks by Muslim militants leave two, including a Buddhist, dead.",45584,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.13fe9.60,135.0777d.04511.237,1415754081,Muslims murder a 49-year-old Buddhist construction worker on his way to work.,22,45585,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.38,1415581797,"Ten people are slaughtered by a Sunni bomb in a Shia neighborhood, including a pregnant woman and her husband.",45086,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.d1c38.94,135.0777d.04511.237,1415753679,"A bomb planted in a Shia cemetery kills two people, including an 8-year-old girl, and injures three others, all from the same family.",22,36473,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.66,1415581546,"Jihad gunmen open fire on a bus carrying construction laborers, killing eleven in the brutal attack and injuring two.",33033,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.d1c38.61,135.0777d.04511.237,1415751672,Fifteen people are injured when a bomb believed to be planted by Chechen terrorists derails a commuter train,22,33024,"-A----,-AP---",45c48,c4ca4,223020,331768664,1
135.b1d10.d1c38.18,135.0777d.04511.237,1415745251,"Three people are killed, and at least four injured in two separate suicide blasts.",22,36743,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.99,135.0777d.04511.237,1415751067,The Taliban kill a woman with a landmine.  The blast injures her two children and two other women.,22,36483,-AP---,45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.d1c38.99,1415692613,Four women are among eight dead in a series of bomb blasts.,36483,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.14,135.0777d.04511.237,1415738885,"Armed fundamentalists stage a shooting attack on a group of people, killing at least four.",22,62899,"-A----,-AP---",45c48,c4ca4,6,504,0
135.b1d10.d1c38.71,135.0777d.04511.237,1415739903,"At least thirteen people are slaughtered, and over one hundred injured when the Mujahideen set off a truck bomb near a school.  Many schoolchildren are among the casualties.",22,33036,"-A----,-AP---",45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.d1c38.18,1415692812,Two Buddhist twin brothers are shot by Islamic terrorists as they are riding home from school.  One dies.,36743,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.13fe9.90,135.0777d.04511.237,1415743206,"Islamic radicals plant a bomb in a garbage truck, killing one of the workers and injuring several more.",22,45602,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.13fe9.65,1415752284,"Suicide bomber kills six Iraqis, including two children and injures four others.",59297,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.13fe9.84,135.0777d.04511.237,1415753908,"A Fedayeen suicide bomber wades into a crowd of people shopping in a market and kills nineteen, including children, and injures about ninety others in an egregious and senseless attack.",22,45597,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.118,135.0777d.04511.237,1415751230,Taliban extremists walk into a medical clinic and gun down a doctor and seven hospital workers in cold blood.,22,60422,-AP---,45c48,c4ca4,6,504,1
135.b1d10.d1c38.127,135.0777d.04511.237,1415754795,Four people are murdered in three shooting attacks by Islamic radicals.,22,51498,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.102,1415140945,A man is cut to pieces by Taliban bullets.,32989,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.9cfdf.80,135.0777d.04511.237,1415736859,"The Mujahideen assassinate a veterinarian and also set fire to another civilian's house, killing his 8-month-old daughter in the flames.",22,36723,-AP---,45c48,c4ca4,6,504,0
135.b1d10.9cfdf.97,135.0777d.04511.237,1415755657,A particularly heinous suicide bombing attack on Iraqi soldiers eating lunch at their base leaves twenty-three dead and about thirty injured.,22,40729,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.58,1415327374,"A suicide bomber detonates near a market, murdering four Iraqis and injuring twenty-nine others.",38629,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.104,135.0777d.04511.237,1415755431,"Fifteen people, including a child and two women are injured by the splinters of a grenade thrown by the Mujahideen on a road.",22,32993,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.104,1415321197,Three separate attacks in the same Thai province by militant Muslims leave two dead and three injured.,32993,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.9cfdf.66,1415752846,"Ansar al-Sunna terrorists shoot an Iraqi judge to death, along with his driver.",48898,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.9cfdf.75,135.0777d.04511.237,1415746260,Islamic extremists gun down a cop.,22,48900,-AP---,45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.9cfdf.75,1415418502,"Islamic gunmen are thought responsible for an attack on a hospital, in which two patients were shot to death in their beds.",48900,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.219,135.0777d.04511.237,1415759729,A Laotian man and wife are beheaded on the chicken farm where they work.,22,48812,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.135,1415415969,A policeman is murdered by Islamists.,48815,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.128,1415425652,A school guard is beaten to death by radical Muslims.,51499,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.9cfdf.111,135.0777d.04511.237,1415755351,Fourteen Iraqis die when a suicide bomber detonates an explosives laden car on a street corner.,22,33048,"-A----,-AP---",45c48,c4ca4,6,504,1
135.b1d10.9cfdf.11,135.0777d.04511.237,1415752102,Senior Saudi official is gunned down by Islamists outside his home.,22,41763,"-A----,-AP---",45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.d1c38.155,1415692638,"A 10-year-old girl is killed by a bomb and two bodies are found, brutally executed.",36509,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.6f3ef.69,135.0777d.04511.237,1415751286,Two gay teenagers are hanged.,22,38670,-AP---,c9f0f,c4ca4,5,420,1
135.0777d.04511.237,135.b1d10.6f3ef.69,1415428775,"The Palestinian terrorist group, Abu Rish Brigade, takes credit for an ambush on a civilian labor group that leaves an Israeli guard dead.",38670,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,0
135.b1d10.b1d10.177,135.0777d.04511.237,1415751344,A suicidal religious extremist walks into a restaurant and blows up twenty-three innocent people.  Another thirty-six patrons are injured.,22,43131,-AP---,c9f0f,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.b1d10.184,1415468300,Fedayeen suicide bomber kills three Iraqis.,51246,22,"-A----,-AP---",c9f0f,c4ca4,10,904,0
135.0777d.04511.237,135.b1d10.6f3ef.122,1415622648,"Sunni terrorists open fire on shoppers at a marketplace, killing three and injuring seven.",37874,22,"-A----,-AP---",c9f0f,c4ca4,11,956,0
135.0777d.04511.237,135.b1d10.b1d10.227,1415656213,"The Taliban machine-gun a car with three people, including a judge.",51626,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.b1d10.199,1415449390,"The Mujahideen fire into a civilian's home, killing his 14-year-old daughter and injuring his wife.",48834,22,"-A----,-AP---",c9f0f,c4ca4,11,892,1
135.b1d10.b1d10.163,135.0777d.04511.237,1415752985,Islamic militants invade a home and shoot three young volunteer teachers to death.,22,59464,-AP---,c9f0f,c4ca4,6,504,0
135.b1d10.6f3ef.104,135.0777d.04511.237,1415760033,Two Harkat-ul-Mujahideen terrorists assassinate a local political figure.,22,37013,-AP---,c9f0f,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.6f3ef.80,1415692809,Palestinian snipers kill an Israeli civilian traveling in his car.  His 13-year-old son is shot as well.,36722,22,"----S-,-A----,-AP---",c9f0f,c4ca4,12,1008,0
135.b1d10.6f3ef.75,135.0777d.04511.237,1415750486,"Three car bombs, at least one by a suicidal ""holy warrior,"" kill eighteen people, mostly Kurds, and injure over one-hundred.",22,36791,-AP---,c9f0f,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.6f3ef.75,1415692831,A civilian is killed in an ambush by Taliban gunmen.,36791,22,"----S-,-A----,-AP---",c9f0f,c4ca4,12,1008,0
135.b1d10.b1d10.191,135.0777d.04511.237,1415750780,Taliban terrorists kill the husband of an election worker.,22,51816,-AP---,c9f0f,c4ca4,6,504,1
135.b1d10.6f3ef.61,135.0777d.04511.237,1415744652,An anti-Syria political leader is assassinated by a car bomb in Lebanon.,22,38702,"-A----,-AP---",c9f0f,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.b1d10.177,1415736113,"A bomb set off by Muslim extremists injures seven, including two monks and three elderly people.",43131,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,0
135.b1d10.6f3ef.94,135.0777d.04511.237,1415759511,Muslim extremists behead a 34-year-old cloth vendor.  The head is found 2km away.,22,55782,"-A----,-AP---",c9f0f,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.6f3ef.94,1415502554,Eighteen Shiite civilians are slaughtered in three separate bombing attacks by radical Sunnis.  About fifty are injured.,55782,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,0
135.b1d10.6f3ef.122,135.0777d.04511.237,1415751835,"About seventeen people, including two teenage boys are injured when the Mujahideen toss a grenade onto a road.",22,37874,"-A----,-AP---",c9f0f,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.091d5.185,1415692844,The Mujahideen abduct and kill two civilians by slashing their throats.,36829,22,"----S-,-A----,-AP---",c9f0f,c4ca4,12,1008,1
135.b1d10.b1d10.135,135.0777d.04511.237,1415759737,A civilian is killed when Islamists put a bomb under his vehicle.,22,49728,-AP---,c9f0f,c4ca4,5,420,1
135.0777d.04511.237,135.b1d10.6f3ef.104,1415671320,"The Salafist Group for Preaching and Combat bombs a police convoy, killing one officer.",37013,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.6f3ef.66,1415692833,"A senseless attack on a U.S. Marine mail convoy kills four, including three women.",36801,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,1
135.b1d10.6f3ef.76,135.0777d.04511.237,1415761286,Four more car bombs aimed at Shia civilians kill fifteen and injure over fifty in residential neighborhoods.,22,36796,-AP---,c9f0f,c4ca4,6,504,0
135.fa7cd.19ca1.167,135.b1d10.091d5.209,1415764369,Two Sunni clerics are assassinated in an attack that leaves a boy injured.,65386,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,20,2822,1
135.fa7cd.19ca1.167,135.b1d10.091d5.209,1415764379,Probable al-Qaeda ambush on a delivery truck leaves four people dead.,65403,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,24,3170,0
135.fa7cd.19ca1.167,135.b1d10.091d5.209,1415764370,"Eight policemen are captured at a checkpoint by Jihadis, then executed.  Two separate attacks elsewhere leave five others dead.",65398,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,39382,1845520,1
135.fa7cd.19ca1.167,135.b1d10.091d5.181,1415764370,The Taliban murder an election candidate and two of his bodyguards.,65395,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,21,2900,0
135.b1d10.091d5.209,135.fa7cd.19ca1.167,1415764369,"A man and his wife stop to remove a tree branch from the road, when they are attacked by militant Muslims, who then cut off their heads.",22,65386,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,22,3323,0
135.b1d10.091d5.209,135.fa7cd.19ca1.167,1415764379,Nine people are killed when Islamic militants detonate a powerful car bomb at a popular tourist attraction.,22,65403,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,25,3449,0
135.b1d10.091d5.209,135.fa7cd.19ca1.167,1415764370,A man is killed by a Muslim sniper.,22,65398,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,73507,77924079,0
135.b1d10.091d5.181,135.fa7cd.19ca1.167,1415764370,A female school principal is murdered by Islamic gunmen.,22,65395,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,22,2861,0
135.0777d.04511.232,135.b1d10.b1d10.184,1415764323,"Two civilians, including a rubber worker, are murdered by Muslims in separate attacks.",52695,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,1
135.b1d10.b1d10.184,135.0777d.04511.232,1415764323,A female schoolteacher is killed by the Mujahideen.,22,52695,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,1
